Indv,Stem,X,Y,X1,Y1,Species,Start,End
236508,236508,115,30,117.8,34.5,Cryptomeria japonica,1993,NA
236509,236509,115,30,116.2,32.1,Chamaecyparis obtusa,1993,1993
237510,237510,115,35,116.3,37.9,Eurya japonica var. japonica,1993,1999
237511,237511,115,35,116.7,37.3,Cryptomeria japonica,1993,NA
237512,237512,115,35,117.9,37.1,Cryptomeria japonica,1993,NA
237513,237513,115,35,118.2,37.3,Symplocos prunifolia,1993,NA
237514,237514,115,35,119.1,35.4,Cryptomeria japonica,1993,NA
237515,237515,115,35,119.4,37.7,Quercus glauca,1993,1999
238516,238516,115,40,115.8,42.9,Cryptomeria japonica,1993,1999
238517,238517,115,40,117.9,44,Cryptomeria japonica,1993,1999
238518,238518,115,40,116.6,44.6,Cryptomeria japonica,1993,1999
239519,239519,115,45,115.3,46.3,Cryptomeria japonica,1993,1999
239522,239522,115,45,119.6,49.8,Quercus glauca,1993,1999
240963,240963,120,0,123.3,1.6,Toxicodendron trichocarpum,1993,1999
240964,240964,120,0,124.9,2.4,Pinus densiflora,1993,1999
240965,240965,120,0,121.1,2.6,Symplocos prunifolia,1993,2005
241966,241966,120,5,122.2,6,Quercus serrata,1993,NA
241967,241967,120,5,123.9,5.5,Fraxinus sieboldiana,1993,NA
241968,241968,120,5,124.9,5.6,Ilex pedunculosa,1993,1993
241968,241969,120,5,124.9,5.6,Ilex pedunculosa,1993,1993
241970,241970,120,5,124.8,6.5,Ilex pedunculosa,1993,1993
241971,241971,120,5,123.6,6.6,Symplocos prunifolia,1993,1993
241972,241972,120,5,125,8.2,Symplocos prunifolia,1993,1993
241973,241973,120,5,124.9,8.8,Cerasus jamasakura,1993,1993
241974,241974,120,5,124.1,9.8,Chamaecyparis obtusa,1993,NA
241975,241975,120,5,122.1,10,Chamaecyparis obtusa,1993,2005
242976,242976,120,10,120.8,10.7,Chamaecyparis obtusa,1993,2005
242977,242977,120,10,123.4,10.5,Chamaecyparis obtusa,1993,NA
242978,242978,120,10,122.5,11.7,Chamaecyparis obtusa,1993,2005
242979,242979,120,10,121.4,12,Chamaecyparis obtusa,1993,2002
242980,242980,120,10,122.2,13.3,Chamaecyparis obtusa,1993,2005
242981,242981,120,10,123.8,13.3,Chamaecyparis obtusa,1993,NA
242982,242982,120,10,124.8,13.4,Chamaecyparis obtusa,1993,1993
242984,242984,120,10,121.4,13.9,Chamaecyparis obtusa,1993,2005
242985,242985,120,10,121.6,14.9,Chamaecyparis obtusa,1993,1993
242986,242986,120,10,122.3,14.9,Chamaecyparis obtusa,1993,1993
242987,242987,120,10,123.4,14.8,Chamaecyparis obtusa,1993,1993
242988,242988,120,10,124.8,14.7,Chamaecyparis obtusa,1993,2005
WG010,WG010,120,15,121,15.3,Cleyera japonica,2014,NA
WG010,WG011,120,15,121,15.3,Cleyera japonica,2014,NA
WG014,WG014,120,15,124.9,15.6,Symplocos prunifolia,2014,NA
243989,243989,120,15,120.2,16,Chamaecyparis obtusa,1993,NA
243990,243990,120,15,122.9,16,Chamaecyparis obtusa,1993,NA
243991,243991,120,15,124.5,15.7,Chamaecyparis obtusa,1993,1993
243992,243992,120,15,122,17.5,Chamaecyparis obtusa,1993,NA
243993,243993,120,15,124.4,18.1,Chamaecyparis obtusa,1993,1993
243994,243994,120,15,124.5,19.1,Chamaecyparis obtusa,1993,NA
243995,243995,120,15,123.7,19.7,Chamaecyparis obtusa,1993,1993
243996,243996,120,15,123.3,20,Chamaecyparis obtusa,1993,NA
243997,243997,120,15,121.9,19.7,Chamaecyparis obtusa,1993,NA
WG020,WG020,120,20,123.7,21.4,Cleyera japonica,2014,NA
WG021,WG021,120,20,123.8,22.5,Castanopsis cuspidata,2014,NA
WG022,WG022,120,20,123.9,24.2,Cleyera japonica,2014,NA
WG025,WG025,120,20,120.8,21.9,Cleyera japonica,2014,NA
244508,244508,120,20,120.6,21.6,Chamaecyparis obtusa,1993,NA
244509,244509,120,20,120.4,23.5,Chamaecyparis obtusa,1993,NA
244510,244510,120,20,122.9,24.3,Chamaecyparis obtusa,1993,NA
244511,244511,120,20,124.9,23.7,Chamaecyparis obtusa,1993,1993
244512,244512,120,20,124.1,24.3,Chamaecyparis obtusa,1993,1999
244998,244998,120,20,123.7,20.2,Chamaecyparis obtusa,1993,1999
244999,244999,120,20,124.7,21.4,Chamaecyparis obtusa,1993,NA
244000,244000,120,20,122.6,21.9,Chamaecyparis obtusa,1993,1993
WG027,WG027,120,25,122.3,27.1,Cleyera japonica,2014,NA
WG027,WG028,120,25,122.3,27,Cleyera japonica,2014,NA
WG029,WG029,120,25,122.4,27.5,Cleyera japonica,2014,NA
WG031,WG031,120,25,124.9,26.9,Cleyera japonica,2014,NA
WG033,WG033,120,25,123,28.9,Quercus glauca,2014,NA
245513,245513,120,25,120.6,25.3,Chamaecyparis obtusa,1993,NA
245514,245514,120,25,123.2,27.1,Chamaecyparis obtusa,1993,NA
245515,245515,120,25,121.3,27.1,Chamaecyparis obtusa,1993,1993
245516,245516,120,25,122,28.9,Chamaecyparis obtusa,1993,1993
245517,245517,120,25,123.8,29,Chamaecyparis obtusa,1993,NA
245518,245518,120,25,124.9,28.6,Chamaecyparis obtusa,1993,1993
245519,245519,120,25,121.3,29.8,Chamaecyparis obtusa,1993,1993
245520,245520,120,25,122,29.2,Eurya japonica var. japonica,1993,1993
246335,WG035,120,30,124,30.2,Cleyera japonica,2014,NA
WG036,WG036,120,30,124,30.9,Cleyera japonica,2014,NA
246335,246335,120,30,124,30.3,Cleyera japonica,2002,NA
246521,246521,120,30,120.1,30.6,Chamaecyparis obtusa,1993,NA
246522,246522,120,30,122.2,30.9,Pinus densiflora,1993,1993
246524,246524,120,30,122.1,34,Chamaecyparis obtusa,1993,1993
247525,247525,120,35,120.3,35.6,Symplocos prunifolia,1993,1999
247526,247526,120,35,121.9,35.3,Cryptomeria japonica,1993,NA
247528,247528,120,35,121.3,36.8,Eurya japonica var. japonica,1993,1999
247529,247529,120,35,120.6,36.9,Symplocos prunifolia,1993,1999
247530,247530,120,35,123.4,35.9,Cryptomeria japonica,1993,1999
247531,247531,120,35,122.7,38,Quercus glauca,1993,1999
247532,247532,120,35,121.3,38.3,Gamblea innovans,1993,1999
247533,247533,120,35,124.6,39.9,Cryptomeria japonica,1993,1999
248534,248534,120,40,121.5,40.1,Aucuba japonica var. japonica,1993,1999
248535,248535,120,40,123.6,40.4,Cryptomeria japonica,1993,1999
248536,248536,120,40,122.2,43.6,Cryptomeria japonica,1993,1999
249537,249537,120,45,123.1,49.3,Cryptomeria japonica,1993,1999
249538,249538,120,45,122.6,47.8,Symplocos prunifolia,1993,1999
249539,249539,120,45,123.4,46,Ilex micrococca,1993,2005
249540,249540,120,45,121.9,46.7,Carpinus laxiflora,1993,1999
250403,250403,125,0,128.8,0.5,Photinia glabra,2002,2005
250541,250541,125,0,125.4,2.4,Quercus serrata,1993,2005
250542,250542,125,0,128.9,1.1,Gamblea innovans,1993,2002
250542,250543,125,0,128.9,1.1,Gamblea innovans,1993,2002
250544,250544,125,0,125.4,4.4,Quercus serrata,1993,NA
250545,250545,125,0,129.5,0.6,Gamblea innovans,1993,1993
250545,250546,125,0,129.5,0.6,Gamblea innovans,1993,1993
250545,250547,125,0,129.5,0.6,Gamblea innovans,1993,1993
250548,250548,125,0,128.7,0.3,Quercus serrata,1993,NA
250403,250701,125,0,128.8,0.5,Photinia glabra,2005,2005
WG042,WG042,125,5,126.9,8.6,Symplocos prunifolia,2014,NA
251404,251404,125,5,129.6,9.7,Cleyera japonica,2002,NA
251549,251549,125,5,126.1,6.5,Pinus densiflora,1993,2005
251550,251550,125,5,126.3,6.8,Symplocos prunifolia,1993,1993
251551,251551,125,5,126.6,8.4,Chamaecyparis obtusa,1993,NA
251552,251552,125,5,127.5,7.4,Chamaecyparis obtusa,1993,1993
251553,251553,125,5,126.8,9.5,Symplocos prunifolia,1993,1993
251554,251554,125,5,128.1,9.5,Pinus densiflora,1993,1993
WG046,WG046,125,10,127.6,12.3,Cleyera japonica,2014,NA
WG049,WG049,125,10,128.5,14.3,Eurya japonica var. japonica,2014,NA
252555,252555,125,10,126.8,12.1,Chamaecyparis obtusa,1993,NA
252556,252556,125,10,128.5,11.6,Chamaecyparis obtusa,1993,NA
252557,252557,125,10,128.1,13,Chamaecyparis obtusa,1993,NA
252558,252558,125,10,129.6,13.3,Chamaecyparis obtusa,1993,NA
252558,252559,125,10,128.9,14.4,Chamaecyparis obtusa,1993,1993
252560,252560,125,10,128.9,14.4,Chamaecyparis obtusa,1993,NA
252561,252561,125,10,129.6,11.9,Chamaecyparis obtusa,1993,1993
252562,252562,125,10,125.7,14.6,Chamaecyparis obtusa,1993,NA
252563,252563,125,10,129.9,10.9,Chamaecyparis obtusa,1993,1993
252700,252700,125,10,129.9,14.6,Eurya japonica var. japonica,2005,NA
WG053,WG053,125,15,127.6,15.5,Eurya japonica var. japonica,2014,NA
WG055,WG055,125,15,127,15.7,Cleyera japonica,2014,NA
WG056,WG056,125,15,129.2,17.6,Symplocos prunifolia,2014,NA
WG057,WG057,125,15,129.9,19.1,Cleyera japonica,2014,NA
WG057,WG058,125,15,129.9,19.1,Cleyera japonica,2014,NA
WG060,WG060,125,15,128.9,17.6,Cleyera japonica,2014,NA
WG061,WG061,125,15,128.7,19.5,Quercus glauca,2014,NA
253001,253001,125,15,128.5,15.4,Cryptomeria japonica,1993,1993
253564,253564,125,15,126.9,15.2,Chamaecyparis obtusa,1993,1993
253565,253565,125,15,126.5,16.2,Chamaecyparis obtusa,1993,1999
253566,253566,125,15,127.6,17.1,Chamaecyparis obtusa,1993,NA
253567,253567,125,15,129,16.2,Chamaecyparis obtusa,1993,1993
253568,253568,125,15,129.3,18.2,Chamaecyparis obtusa,1993,1999
253569,253569,125,15,129.7,18,Chamaecyparis obtusa,1993,NA
WG065,WG065,125,20,125.3,21.4,Cleyera japonica,2014,NA
WG066,WG066,125,20,127.8,23.4,Eurya japonica var. japonica,2014,NA
254002,254002,125,20,127.4,20.5,Chamaecyparis obtusa,1993,1993
254570,254570,125,20,126.4,20.2,Chamaecyparis obtusa,1993,NA
254571,254571,125,20,125.6,21.4,Chamaecyparis obtusa,1993,NA
254572,254572,125,20,125.6,23.7,Quercus serrata,1993,2005
254573,254573,125,20,127.5,23.6,Chamaecyparis obtusa,1993,NA
254574,254574,125,20,128.6,23.9,Chamaecyparis obtusa,1993,1993
254575,254575,125,20,128.5,24.7,Chamaecyparis obtusa,1993,1993
254576,254576,125,20,129.2,21.5,Chamaecyparis obtusa,1993,1993
255405,255405,125,25,127.9,28.5,Eurya japonica var. japonica,2002,NA
255577,255577,125,25,126.8,26.2,Chamaecyparis obtusa,1993,NA
255578,255578,125,25,127.3,25.9,Chamaecyparis obtusa,1993,1993
255579,255579,125,25,126.6,28.2,Chamaecyparis obtusa,1993,NA
255580,255580,125,25,128,28,Chamaecyparis obtusa,1993,NA
255581,255581,125,25,128.9,27.7,Chamaecyparis obtusa,1993,NA
255582,255582,125,25,128.4,27.1,Symplocos prunifolia,1993,1993
255582,255583,125,25,128.4,27.1,Symplocos prunifolia,1993,1993
255584,255584,125,25,128.7,26.7,Padus grayana,1993,1993
255585,255585,125,25,129,29.1,Ilex macropoda,1993,1999
255586,255586,125,25,127.5,29.7,Symplocos prunifolia,1993,1999
256002,256001,125,30,125,30,Padus grayana,1996,1999
256002,256002,125,30,125,30,Padus grayana,1996,1999
256587,256587,125,30,126.7,30.7,Cleyera japonica,1993,1999
256588,256588,125,30,126.5,31.5,Quercus glauca,1993,1999
256590,256589,125,30,127.3,33.2,Quercus glauca,1993,1999
256590,256590,125,30,127.3,33.2,Quercus glauca,1993,1999
256594,256591,125,30,128,34,Cleyera japonica,1993,1999
256592,256592,125,30,128,34.4,Cryptomeria japonica,1993,1993
256593,256593,125,30,129.2,34.3,Quercus serrata,1993,1993
256594,256594,125,30,128,34,Cleyera japonica,1993,1999
256590,256868,125,30,127.3,33.2,Quercus glauca,1993,1999
256593,256999,125,30,129.2,34.3,Quercus serrata,2002,2002
WG072,WG072,125,35,129.4,35.1,Cryptomeria japonica,2014,NA
WG073,WG073,125,35,129.9,35.1,Cryptomeria japonica,2014,NA
WG074,WG074,125,35,128.8,35.8,Cryptomeria japonica,2014,NA
257867,257867,125,35,128.8,35.2,Eurya japonica var. japonica,1993,1999
258598,258003,125,40,129.7,43.2,Photinia glabra,1996,1999
258595,258595,125,40,125.4,44.5,Styrax japonica,1993,1999
258595,258596,125,40,125.4,44.5,Styrax japonica,1993,1999
258597,258597,125,40,125.6,43.9,Quercus glauca,1993,1999
258598,258598,125,40,129.7,43.2,Photinia glabra,1993,1999
259599,259599,125,45,129.7,46.7,Eurya japonica var. japonica,1993,NA
259600,259600,125,45,128.4,47.2,Cryptomeria japonica,1993,NA
259601,259601,125,45,127.4,47.6,Cryptomeria japonica,1993,NA
259601,259602,125,45,127.4,47.6,Cryptomeria japonica,1993,2002
259603,259603,125,45,128.1,48.7,Symplocos sawafutagi,1993,1993
259604,259604,125,45,129.1,49.1,Carpinus laxiflora,1993,NA
259605,259605,125,45,125.6,47.1,Cryptomeria japonica,1993,NA
259869,259869,125,45,125.3,49.7,Symplocos prunifolia,1993,1999
WG080,WG080,130,0,130,0.8,Symplocos prunifolia,2014,NA
260525,WG082,130,0,130.1,1.6,Ilex pedunculosa,2014,NA
260525,260525,130,0,130.2,1.6,Ilex pedunculosa,1993,NA
260526,260526,130,0,130.4,1.5,Pinus densiflora,1993,1993
260527,260527,130,0,130.7,1.3,Ilex pedunculosa,1993,1993
260528,260528,130,0,132.6,0.6,Symplocos prunifolia,1993,1993
260529,260529,130,0,134.6,2.8,Chamaecyparis obtusa,1993,1993
260530,260530,130,0,134.6,4.2,Chamaecyparis obtusa,1993,NA
260531,260531,130,0,133.1,3.8,Symplocos prunifolia,1993,1993
260532,260532,130,0,132.7,3.2,Chamaecyparis obtusa,1993,NA
260533,260533,130,0,132.7,3.9,Symplocos prunifolia,1993,1993
260533,260534,130,0,132.7,3.9,Symplocos prunifolia,1993,1993
261535,261535,130,5,132.3,5.1,Chamaecyparis obtusa,1993,NA
261536,261536,130,5,132.8,6.4,Chamaecyparis obtusa,1993,1993
261537,261537,130,5,132.5,7.1,Symplocos prunifolia,1993,1993
261538,261538,130,5,131.5,7.3,Chamaecyparis obtusa,1993,NA
261539,261539,130,5,130.3,8,Symplocos prunifolia,1993,1993
261540,261540,130,5,130.4,8.4,Chamaecyparis obtusa,1993,NA
261541,261541,130,5,131.7,8.6,Chamaecyparis obtusa,1993,2005
261542,261542,130,5,134.9,8.6,Chamaecyparis obtusa,1993,1993
WG093,WG093,130,10,130.2,11.4,Cleyera japonica,2014,NA
262543,262543,130,10,130.4,10.2,Chamaecyparis obtusa,1993,NA
262544,262544,130,10,133,10.1,Chamaecyparis obtusa,1993,NA
262545,262545,130,10,134.5,10.2,Chamaecyparis obtusa,1993,NA
262546,262546,130,10,131.6,11.3,Chamaecyparis obtusa,1993,1993
262547,262547,130,10,130.6,11.7,Chamaecyparis obtusa,1993,NA
262548,262548,130,10,132,13,Chamaecyparis obtusa,1993,NA
262549,262549,130,10,130.9,13.9,Chamaecyparis obtusa,1993,NA
262550,262550,130,10,134.1,14.7,Chamaecyparis obtusa,1993,1993
WG098,WG098,130,15,131.5,17.3,Cleyera japonica,2014,NA
263552,263552,130,15,131.3,19.1,Styrax japonica,1993,1993
263553,263553,130,15,134.5,17.5,Chamaecyparis obtusa,1993,NA
263554,263554,130,15,132.2,17.8,Chamaecyparis obtusa,1993,NA
263555,263555,130,15,130.2,17.9,Chamaecyparis obtusa,1993,NA
WG101,WG101,130,20,130.3,22.2,Castanopsis cuspidata,2014,NA
WG101,WG102,130,20,130.3,22.2,Castanopsis cuspidata,2014,NA
WG103,WG103,130,20,130.1,22.4,Castanopsis cuspidata,2014,NA
264560,264556,130,20,132.4,20.4,Chamaecyparis obtusa,1993,2005
264557,264557,130,20,131.8,21.6,Chamaecyparis obtusa,1993,1993
264558,264558,130,20,134.6,22,Chamaecyparis obtusa,1993,NA
264559,264559,130,20,134.5,24.3,Chamaecyparis obtusa,1993,NA
264560,264560,130,20,132.4,24.6,Chamaecyparis obtusa,1993,NA
264561,264561,130,20,130.4,23,Chamaecyparis obtusa,1993,NA
264562,264562,130,20,130.3,21.9,Chamaecyparis obtusa,1993,NA
265563,265563,130,25,131.5,25.8,Chamaecyparis obtusa,1993,1993
265564,265564,130,25,132.4,25.9,Chamaecyparis obtusa,1993,1999
265565,265565,130,25,133.6,25.2,Chamaecyparis obtusa,1993,1993
265566,265566,130,25,134.8,25.4,Chamaecyparis obtusa,1993,1999
265567,265567,130,25,130.3,27.1,Chamaecyparis obtusa,1993,NA
265568,265568,130,25,130.3,29.1,Quercus glauca,1993,1999
265569,265569,130,25,130.2,29.9,Quercus glauca,1993,1999
265571,265571,130,25,131.4,29.6,Quercus glauca,1993,1999
WG108,WG108,130,30,132,30.7,Cryptomeria japonica,2014,NA
WG109,WG109,130,30,130.1,31.3,Cryptomeria japonica,2014,NA
WG110,WG110,130,30,130.1,31.4,Cryptomeria japonica,2014,NA
WG111,WG111,130,30,131,31.5,Cryptomeria japonica,2014,NA
WG112,WG112,130,30,130.1,33.1,Cryptomeria japonica,2014,NA
WG113,WG113,130,30,130.9,33.1,Cryptomeria japonica,2014,NA
266570,266570,130,30,131.7,30.5,Cryptomeria japonica,1993,1999
266572,266572,130,30,134.3,32.3,Cryptomeria japonica,1993,1999
266573,266573,130,30,133.3,34.1,Euscaphis japonica,1993,1999
266574,266574,130,30,133.9,34.4,Euscaphis japonica,1993,1999
267575,267575,130,35,133.3,36.5,Cryptomeria japonica,1993,NA
267576,267576,130,35,133.9,38.8,Cryptomeria japonica,1993,NA
267577,267577,130,35,133.1,39,Quercus glauca,1993,1999
267578,267578,130,35,131.9,39.2,Carpinus tschonoskii,1993,NA
267579,267579,130,35,130,39.2,Carpinus tschonoskii,1993,1999
268584,WG120,130,40,133.1,41.5,Quercus glauca,2014,NA
268584,WG121,130,40,133.1,41.4,Quercus glauca,2014,NA
268584,WG122,130,40,133,41.4,Quercus glauca,2014,NA
268005,268005,130,40,130,40,Eurya japonica var. japonica,1996,1999
268406,268406,130,40,133,41.3,Gamblea innovans,1993,NA
268584,268407,130,40,133,41.5,Quercus glauca,2002,NA
268408,268408,130,40,132.1,44.5,Quercus glauca,2002,NA
268580,268580,130,40,130.2,40.1,Symplocos prunifolia,1993,1999
268581,268581,130,40,130.9,40.6,Carpinus tschonoskii,1993,1996
268582,268582,130,40,131.9,40.4,Cryptomeria japonica,1993,1999
268584,268584,130,40,133,41.5,Quercus glauca,1993,NA
268585,268585,130,40,134.5,41.3,Chamaecyparis obtusa,1993,1993
268586,268586,130,40,134.7,44.2,Chamaecyparis obtusa,1993,NA
268587,268587,130,40,134.8,44.7,Chamaecyparis obtusa,1993,NA
268588,268588,130,40,130.7,41.5,Carpinus laxiflora,1993,1999
268589,268589,130,40,131,44.4,Cryptomeria japonica,1993,NA
WG131,WG131,130,45,134.7,47,Eurya japonica var. japonica,2014,NA
WG132,WG132,130,45,133.8,49,Eurya japonica var. japonica,2014,NA
WG133,WG133,130,45,133.4,49.9,Eurya japonica var. japonica,2014,NA
269590,269350,130,45,132.2,46.2,Eurya japonica var. japonica,2002,2002
269593,269409,130,45,133.9,50,Quercus glauca,2002,2005
269590,269410,130,45,132.2,46.2,Eurya japonica var. japonica,1996,NA
269590,269590,130,45,132.2,46.2,Eurya japonica var. japonica,1993,NA
269591,269591,130,45,130.7,46.8,Eurya japonica var. japonica,1993,NA
269592,269592,130,45,130.6,47.2,Symplocos sawafutagi,1993,NA
269593,269593,130,45,133.9,50,Quercus glauca,1993,NA
269593,269594,130,45,133.8,50,Quercus glauca,1993,NA
270595,270595,135,0,137.1,1,Chamaecyparis obtusa,1993,NA
270596,270596,135,0,135.4,1.8,Chamaecyparis obtusa,1993,NA
270597,270597,135,0,136.2,1.7,Chamaecyparis obtusa,1993,1993
270598,270598,135,0,136.7,2.3,Chamaecyparis obtusa,1993,NA
270599,270599,135,0,139.5,2.1,Chamaecyparis obtusa,1993,1993
270600,270600,135,0,139.4,2.8,Chamaecyparis obtusa,1993,NA
270601,270601,135,0,137.1,4.5,Chamaecyparis obtusa,1993,NA
270602,270602,135,0,136.2,4.2,Chamaecyparis obtusa,1993,1993
271603,271603,135,5,136.8,5.9,Chamaecyparis obtusa,1993,NA
271604,271604,135,5,139,6.1,Chamaecyparis obtusa,1993,NA
271605,271605,135,5,139.1,7.4,Chamaecyparis obtusa,1993,1993
271606,271606,135,5,135.2,7.1,Chamaecyparis obtusa,1993,NA
271607,271607,135,5,136.6,8.8,Chamaecyparis obtusa,1993,1993
271608,271608,135,5,137.9,8.8,Chamaecyparis obtusa,1993,NA
271609,271609,135,5,135.8,9.3,Chamaecyparis obtusa,1993,NA
WG150,WG150,135,10,137.5,12.6,Symplocos prunifolia,2014,NA
272610,272610,135,10,139.4,10.6,Chamaecyparis obtusa,1993,NA
272611,272611,135,10,135.9,11.6,Chamaecyparis obtusa,1993,NA
272612,272612,135,10,139.8,12.2,Chamaecyparis obtusa,1993,NA
272613,272613,135,10,135.3,14.7,Chamaecyparis obtusa,1993,1993
WG154,WG154,135,15,138.3,19,Symplocos prunifolia,2014,NA
WG155,WG155,135,15,139,19.1,Symplocos prunifolia,2014,NA
273099,273099,135,15,136,19.6,Castanopsis cuspidata,2002,NA
273614,273614,135,15,136.1,17,Chamaecyparis obtusa,1993,NA
273615,273615,135,15,138.1,16.2,Chamaecyparis obtusa,1993,NA
273616,273616,135,15,139.8,17.2,Chamaecyparis obtusa,1993,NA
273617,273617,135,15,139.7,17.7,Chamaecyparis obtusa,1993,1999
273618,273618,135,15,138.6,18.6,Chamaecyparis obtusa,1993,1993
273619,273619,135,15,139.2,19.8,Chamaecyparis obtusa,1993,1993
273620,273620,135,15,137.8,19.2,Chamaecyparis obtusa,1993,1993
WG159,WG159,135,20,137.9,20.5,Symplocos prunifolia,2014,NA
274621,274621,135,20,136.8,20.4,Chamaecyparis obtusa,1993,NA
274622,274622,135,20,137.7,20.5,Chamaecyparis obtusa,1993,1993
274624,274624,135,20,136.6,22.2,Chamaecyparis obtusa,1993,1999
274625,274625,135,20,136.4,23.8,Chamaecyparis obtusa,1993,1999
274626,274626,135,20,137.6,23.5,Chamaecyparis obtusa,1993,NA
274627,274627,135,20,138.7,23.5,Chamaecyparis obtusa,1993,1999
274628,274628,135,20,139.7,23.5,Chamaecyparis obtusa,1993,1999
275629,275629,135,25,135.3,25.9,Quercus glauca,1993,1993
276630,276630,135,30,135.3,31.4,Cryptomeria japonica,1993,1999
276631,276631,135,30,136.3,34.2,Cryptomeria japonica,1993,NA
277632,277632,135,35,136,38.5,Cryptomeria japonica,1993,NA
277633,277633,135,35,139.7,39.8,Quercus glauca,1993,1999
278634,278634,135,40,138.2,42.1,Chamaecyparis obtusa,1993,1993
278636,278635,135,40,137.5,41.9,Chengiopanax sciadophylloides,1993,1993
278636,278636,135,40,137.3,42,Chengiopanax sciadophylloides,1993,1993
278636,278637,135,40,137.3,42.3,Chengiopanax sciadophylloides,1993,1993
278636,278638,135,40,137.2,41.9,Chengiopanax sciadophylloides,1993,1993
278639,278639,135,40,139.7,43.2,Chamaecyparis obtusa,1993,1993
278640,278640,135,40,139.9,44.4,Chamaecyparis obtusa,1993,NA
WG164,WG164,135,45,138.9,48.1,Cleyera japonica,2014,NA
WG165,WG165,135,45,138.9,49.5,Cleyera japonica,2014,NA
WG166,WG166,135,45,138.5,49.9,Cleyera japonica,2014,NA
WG166,WG167,135,45,138.5,49.8,Cleyera japonica,2014,NA
WG168,WG168,135,45,135.7,49.8,Eurya japonica var. japonica,2014,NA
279641,279641,135,45,138.1,45.3,Chamaecyparis obtusa,1993,1993
279642,279642,135,45,138.4,46.4,Chamaecyparis obtusa,1993,NA
279643,279643,135,45,137.3,46.6,Chamaecyparis obtusa,1993,1993
279644,279644,135,45,139,48.1,Chamaecyparis obtusa,1993,NA
279645,279645,135,45,139.1,48.8,Pinus densiflora,1993,1999
WG173,WG173,140,0,144.7,1.8,Cleyera japonica,2014,NA
WG173,WG174,140,0,144.7,1.8,Cleyera japonica,2014,NA
